Month,Total number of employees,Number of employees that left,Run
73,428,8,87
74,420,6,87
75,444,7,87
76,445,8,87
77,442,7,87
78,439,5,87
79,439,6,87
80,439,9,87
81,454,3,87
82,455,3,87
83,456,3,87
84,458,2,87
85,456,5,87
86,451,6,87
87,470,7,87
88,469,5,87
89,467,4,87
90,472,3,87
91,474,5,87
92,476,2,87
93,474,2,87
94,472,8,87
95,464,6,87
96,458,3,87
97,457,6,87
98,458,4,87
99,454,3,87
100,451,6,87
101,445,11,87
102,470,8,87
103,468,7,87
104,466,10,87
105,462,5,87
106,462,5,87
107,463,4,87
108,464,2,87
109,462,4,87
110,461,7,87
111,457,8,87
112,449,4,87
113,445,3,87
114,444,13,87
115,439,6,87
116,454,0,87
117,471,6,87
118,465,3,87
119,471,10,87
120,461,5,87
0,446,7,88
1,439,7,88
2,448,7,88
3,456,6,88
4,460,6,88
5,454,7,88
6,451,7,88
7,471,4,88
8,469,2,88
9,469,7,88
10,464,3,88
11,465,3,88
12,463,1,88
13,462,3,88
14,459,6,88
15,453,4,88
16,451,6,88
17,445,9,88
18,441,12,88
19,436,8,88
20,482,3,88
21,479,4,88
22,475,7,88
23,470,4,88
24,470,11,88
25,459,13,88
26,472,9,88
27,471,12,88
28,463,6,88
29,457,12,88
30,452,7,88
31,452,5,88
32,451,10,88
33,466,2,88
34,467,3,88
35,466,6,88
36,466,6,88
37,464,4,88
38,463,2,88
39,461,5,88
40,456,5,88
41,451,13,88
42,440,4,88
43,442,6,88
44,436,8,88
45,440,5,88
46,435,8,88
47,427,10,88
48,424,13,88
49,432,13,88
50,428,11,88
51,432,11,88
52,428,6,88
53,428,12,88
54,416,7,88
55,409,11,88
56,398,12,88
57,386,12,88
58,379,16,88
59,367,8,88
60,367,7,88
61,379,8,88
62,380,14,88
63,378,10,88
64,382,9,88
65,382,10,88
66,395,4,88
67,394,4,88
68,396,4,88
69,395,2,88
70,405,7,88
71,401,7,88
72,405,4,88
73,406,6,88
74,406,3,88
75,408,7,88
76,401,9,88
77,392,8,88
78,390,8,88
79,401,10,88
80,397,13,88
81,400,14,88
82,398,16,88
83,397,11,88
84,419,12,88
85,407,16,88
86,395,15,88
87,386,11,88
88,399,12,88
89,413,9,88
90,409,10,88
91,408,12,88
92,405,5,88
93,400,14,88
94,399,7,88
95,392,11,88
96,402,12,88
97,402,9,88
98,403,5,88
99,407,13,88
100,410,7,88
101,420,7,88
102,421,7,88
103,427,4,88
104,429,5,88
105,424,6,88
106,423,9,88
107,423,4,88
108,424,5,88
109,420,5,88
110,416,5,88
111,411,9,88
112,406,7,88
113,423,3,88
114,423,2,88
115,423,4,88
116,427,6,88
117,424,4,88
118,427,2,88
119,428,5,88
120,441,4,88
0,440,3,89
1,457,7,89
2,466,9,89
3,459,10,89
4,449,10,89
5,446,17,89
6,439,11,89
7,428,15,89
8,413,15,89
9,425,13,89
10,415,10,89
11,405,7,89
12,398,19,89
13,379,13,89
14,390,11,89
15,408,4,89
16,428,9,89
17,433,9,89
18,432,5,89
19,427,10,89
20,420,7,89
21,421,9,89
22,421,12,89
23,420,5,89
24,433,8,89
25,432,16,89
26,428,6,89
27,430,11,89
28,427,8,89
29,421,7,89
30,427,7,89
31,420,8,89
32,417,6,89
33,411,14,89
34,405,9,89
35,397,8,89
36,392,11,89
37,392,6,89
38,390,5,89
39,401,6,89
40,400,7,89
41,399,9,89
42,396,5,89
43,413,4,89
44,414,3,89
45,415,6,89
46,414,11,89
47,415,1,89
48,417,8,89
49,414,5,89
50,409,11,89
51,400,5,89
52,402,6,89
53,402,9,89
54,393,6,89
55,387,8,89
56,379,9,89
57,389,12,89
58,403,9,89
59,416,9,89
60,412,9,89
61,411,10,89
62,410,9,89
63,427,8,89
64,435,4,89
65,434,6,89
66,433,9,89
67,429,10,89
68,419,6,89
69,420,7,89
70,413,11,89
71,426,10,89
72,426,11,89
73,424,5,89
74,424,8,89
75,438,4,89
76,434,7,89
77,428,13,89
78,426,13,89
79,420,7,89
80,413,7,89
81,435,10,89
82,433,8,89
83,438,12,89
84,429,10,89
85,425,7,89
86,427,7,89
87,422,3,89
88,423,6,89
89,419,8,89
90,417,11,89
91,413,7,89
92,413,6,89
93,427,6,89
94,431,6,89
95,430,3,89
96,432,3,89
97,431,2,89
98,429,8,89
99,425,4,89
100,421,10,89
101,431,5,89
102,428,11,89
103,434,7,89
104,443,10,89
105,440,3,89
106,437,5,89
107,433,4,89
108,452,7,89
109,452,6,89
110,467,5,89
111,467,4,89
112,464,6,89
113,470,9,89
114,475,2,89
115,473,9,89
116,464,7,89
117,464,8,89
118,458,6,89
119,457,8,89
120,457,4,89
0,451,4,90
1,447,6,90
2,441,12,90
3,432,14,90
4,446,7,90
5,445,11,90
6,446,10,90
7,436,5,90
8,436,9,90
9,427,10,90
10,435,11,90
11,430,6,90
12,442,7,90
13,435,14,90
14,441,10,90
15,440,5,90
16,439,15,90
17,432,8,90
18,448,11,90
19,443,10,90
20,434,11,90
21,428,15,90
22,426,11,90
23,424,7,90
24,417,8,90
25,415,10,90
26,417,3,90
27,419,8,90
28,416,11,90
29,411,6,90
30,412,3,90
31,423,3,90
32,429,1,90
33,428,1,90
34,435,2,90
35,433,5,90
36,457,8,90
37,452,9,90
38,449,5,90
39,448,4,90
40,452,8,90
41,452,5,90
42,450,7,90
43,443,8,90
44,435,11,90
45,434,8,90
46,451,4,90
47,447,10,90
48,437,11,90
49,448,3,90
50,450,6,90
51,462,1,90
52,463,10,90
53,464,7,90
54,459,3,90
55,473,4,90
56,471,3,90
57,474,5,90
58,477,6,90
59,478,3,90
60,475,5,90
61,470,4,90
62,466,5,90
63,461,9,90
64,471,8,90
65,463,2,90
66,461,8,90
67,456,5,90
68,451,9,90
69,451,7,90
70,455,9,90
71,452,6,90
72,469,11,90
73,466,8,90
74,466,9,90
75,468,3,90
76,482,7,90
77,481,4,90
78,480,2,90
79,480,3,90
80,484,2,90
81,482,1,90
82,481,7,90
83,477,7,90
84,478,3,90
85,483,5,90
86,482,5,90
87,477,4,90
88,473,6,90
89,467,7,90
90,460,7,90
91,456,7,90
92,456,12,90
93,444,4,90
94,445,16,90
95,455,17,90
96,438,9,90
97,461,15,90
98,458,6,90
99,472,9,90
100,466,10,90
101,456,7,90
102,449,13,90
103,442,9,90
104,437,13,90
105,452,10,90
106,449,13,90
107,443,12,90
108,436,10,90
109,433,6,90
110,433,8,90
111,425,3,90
112,422,11,90
113,411,6,90
114,407,2,90
115,405,9,90
116,397,8,90
117,396,5,90
118,396,5,90
119,423,3,90
120,437,6,90
0,450,6,91
1,451,8,91
2,443,10,91
3,451,7,91
4,444,3,91
5,445,5,91
6,440,4,91
7,436,9,91
8,428,12,91
9,424,6,91
10,431,9,91
11,428,4,91
12,429,6,91
13,423,7,91
14,427,11,91
15,416,15,91
16,411,5,91
17,427,9,91
18,429,7,91
19,429,6,91
20,443,2,91
21,445,7,91
22,443,10,91
23,433,7,91
24,431,6,91
25,425,8,91
26,417,15,91
27,409,18,91
28,409,10,91
29,402,9,91
30,414,11,91
31,428,11,91
32,422,9,91
33,443,10,91
34,433,11,91
35,422,13,91
36,414,5,91
37,409,8,91
38,405,9,91
39,398,10,91
40,408,10,91
41,429,6,91
42,446,6,91
43,445,7,91
44,475,9,91
45,476,4,91
46,475,7,91
47,475,5,91
48,475,10,91
49,473,4,91
50,476,3,91
51,478,2,91
52,477,7,91
53,474,3,91
54,471,4,91
55,469,3,91
56,470,5,91
57,465,9,91
58,456,4,91
59,462,5,91
60,460,3,91
61,460,5,91
62,479,8,91
63,471,4,91
64,467,3,91
65,467,6,91
66,483,5,91
67,481,3,91
68,478,9,91
69,469,4,91
70,470,6,91
71,464,9,91
72,457,5,91
73,476,8,91
74,472,4,91
75,472,5,91
76,467,3,91
77,471,5,91
78,470,5,91
79,468,3,91
80,489,4,91
81,489,10,91
82,488,4,91
83,484,6,91
84,478,8,91
85,470,6,91
86,464,6,91
87,458,9,91
88,449,5,91
89,467,9,91
90,458,9,91
91,449,11,91
92,438,7,91
93,431,4,91
94,427,8,91
95,419,9,91
96,410,10,91
97,400,12,91
98,388,13,91
99,385,11,91
100,382,15,91
101,375,9,91
102,371,4,91
103,371,12,91
104,365,7,91
105,381,8,91
106,379,6,91
107,380,5,91
108,393,13,91
109,390,4,91
110,391,8,91
111,390,4,91
112,421,14,91
113,409,6,91
114,419,2,91
115,417,3,91
116,415,11,91
117,407,7,91
118,405,14,91
119,394,13,91
120,395,13,91
0,464,4,92
1,460,10,92
2,459,4,92
3,459,5,92
4,459,6,92
5,462,4,92
6,460,6,92
7,458,3,92
8,455,2,92
9,460,2,92
10,458,3,92
11,455,5,92
12,479,10,92
13,472,2,92
14,470,7,92
15,466,8,92
16,465,5,92
17,460,10,92
18,451,4,92
19,468,5,92
20,469,7,92
21,469,4,92
22,468,4,92
23,465,2,92
24,463,3,92
25,460,3,92
26,457,9,92
27,464,5,92
28,473,9,92
29,468,6,92
30,462,8,92
31,454,5,92
32,453,7,92
33,451,9,92
34,450,11,92
35,445,8,92
36,438,3,92
37,435,8,92
38,427,5,92
39,422,7,92
40,420,8,92
41,417,7,92
42,426,9,92
43,417,10,92
44,407,5,92
45,424,8,92
46,416,6,92
47,425,13,92
48,419,11,92
49,425,13,92
50,423,8,92
51,421,5,92
52,421,4,92
53,435,6,92
54,435,7,92
55,435,4,92
56,433,4,92
57,432,7,92
58,430,0,92
59,447,1,92
60,446,3,92
61,443,11,92
62,432,10,92
63,431,14,92
64,417,6,92
65,411,10,92
66,418,7,92
67,430,9,92
68,421,10,92
69,420,7,92
70,413,10,92
71,419,11,92
72,408,9,92
73,406,9,92
74,422,14,92
75,419,12,92
76,417,9,92
77,408,7,92
78,401,14,92
79,409,17,92
80,400,13,92
81,387,7,92
82,382,13,92
83,416,13,92
84,434,14,92
85,434,15,92
86,435,6,92
87,434,6,92
88,430,8,92
89,422,2,92
90,424,17,92
91,419,9,92
92,413,6,92
93,415,11,92
94,412,7,92
95,412,6,92
96,417,8,92
97,420,7,92
98,418,4,92
99,414,7,92
100,415,2,92
101,413,10,92
102,404,12,92
103,400,7,92
104,394,9,92
105,402,8,92
106,405,9,92
107,421,7,92
108,419,3,92
109,434,6,92
110,447,5,92
111,445,8,92
112,444,5,92
113,439,5,92
114,440,5,92
115,443,6,92
116,443,2,92
117,444,5,92
118,439,8,92
119,442,10,92
120,434,3,92
0,429,10,93
1,425,11,93
2,440,6,93
3,454,10,93
4,454,5,93
5,460,4,93
6,456,10,93
7,446,11,93
8,439,13,93
9,439,15,93
10,431,7,93
11,429,7,93
12,430,1,93
13,429,9,93
14,420,9,93
15,434,14,93
16,430,10,93
17,427,10,93
18,423,12,93
19,435,5,93
20,439,8,93
21,457,7,93
22,450,6,93
23,444,9,93
24,441,15,93
25,435,9,93
26,440,3,93
27,443,11,93
28,455,6,93
29,455,6,93
30,453,5,93
31,453,3,93
32,461,1,93
33,461,5,93
34,457,5,93
35,452,2,93
36,450,5,93
37,445,2,93
38,444,4,93
39,440,3,93
40,437,12,93
41,444,3,93
42,444,8,93
43,438,6,93
44,441,3,93
45,439,7,93
46,432,3,93
47,436,5,93
48,445,7,93
49,448,0,93
50,450,6,93
51,449,5,93
52,451,2,93
53,450,4,93
54,449,7,93
55,449,3,93
56,450,4,93
57,451,8,93
58,443,3,93
59,440,5,93
60,435,5,93
61,430,2,93
62,428,2,93
63,430,5,93
64,446,7,93
65,451,1,93
66,452,4,93
67,456,7,93
68,455,10,93
69,453,4,93
70,451,4,93
71,447,4,93
72,445,8,93
73,437,6,93
74,454,9,93
75,445,5,93
76,445,2,93
77,446,8,93
78,444,5,93
79,445,1,93
80,444,4,93
81,440,7,93
82,433,14,93
83,420,7,93
84,418,7,93
85,411,7,93
86,430,13,93
87,424,5,93
88,441,4,93
89,453,9,93
90,450,4,93
91,448,8,93
92,448,8,93
93,446,7,93
94,444,2,93
95,449,3,93
96,454,6,93
97,454,9,93
98,452,5,93
99,452,4,93
100,453,1,93
101,456,4,93
102,458,3,93
103,455,8,93
104,449,3,93
105,446,1,93
106,445,6,93
107,444,1,93
108,458,8,93
109,450,9,93
110,442,8,93
111,440,6,93
112,444,5,93
113,444,2,93
114,442,13,93
115,429,5,93
116,428,5,93
117,426,11,93
118,420,10,93
119,416,10,93
120,406,8,93
0,420,6,94
1,438,8,94
2,437,8,94
3,429,9,94
4,420,8,94
5,412,12,94
6,409,12,94
7,407,13,94
8,394,10,94
9,405,19,94
10,407,18,94
11,406,10,94
12,406,6,94
13,404,9,94
14,438,11,94
15,433,12,94
16,425,12,94
17,428,7,94
18,435,14,94
19,431,4,94
20,447,7,94
21,449,4,94
22,450,12,94
23,454,3,94
24,454,4,94
25,460,5,94
26,459,6,94
27,457,5,94
28,467,9,94
29,467,4,94
30,468,4,94
31,471,4,94
32,471,1,94
33,473,5,94
34,472,3,94
35,470,3,94
36,479,5,94
37,474,3,94
38,484,7,94
39,484,5,94
40,479,5,94
41,478,8,94
42,480,4,94
43,482,3,94
44,486,3,94
45,483,8,94
46,475,3,94
47,472,6,94
48,466,10,94
49,456,4,94
50,452,9,94
51,459,5,94
52,456,5,94
53,473,13,94
54,467,3,94
55,464,5,94
56,463,6,94
57,462,6,94
58,456,5,94
59,451,3,94
60,448,11,94
61,459,16,94
62,443,11,94
63,432,18,94
64,432,12,94
65,423,12,94
66,438,10,94
67,428,6,94
68,435,9,94
69,426,12,94
70,418,9,94
71,409,11,94
72,398,12,94
73,386,8,94
74,379,11,94
75,377,9,94
76,379,13,94
77,417,6,94
78,414,6,94
79,439,6,94
80,438,8,94
81,435,2,94
82,435,6,94
83,436,2,94
84,435,6,94
85,435,10,94
86,426,10,94
87,431,6,94
88,436,6,94
89,433,5,94
90,433,6,94
91,427,7,94
92,425,5,94
93,448,4,94
94,446,8,94
95,454,7,94
96,453,5,94
97,452,7,94
98,445,8,94
99,437,5,94
100,432,12,94
101,429,11,94
102,436,4,94
103,437,9,94
104,437,3,94
105,434,7,94
106,427,7,94
107,420,10,94
108,410,10,94
109,409,15,94
110,403,8,94
111,400,4,94
112,397,5,94
113,428,10,94
114,433,8,94
115,445,5,94
116,446,10,94
117,444,5,94
118,446,5,94
119,442,5,94
120,439,8,94
0,457,8,95
1,449,8,95
2,441,4,95
3,437,5,95
4,432,3,95
5,429,3,95
6,429,7,95
7,441,6,95
8,438,3,95
9,435,3,95
10,432,3,95
11,435,8,95
12,427,4,95
13,425,6,95
14,422,7,95
15,436,7,95
16,451,8,95
17,464,2,95
18,464,9,95
19,455,7,95
20,448,8,95
21,442,6,95
22,455,4,95
23,451,4,95
24,447,8,95
25,442,12,95
26,430,7,95
27,423,12,95
28,435,15,95
29,432,13,95
30,445,6,95
31,446,6,95
32,443,9,95
33,439,5,95
34,439,4,95
35,439,8,95
36,437,6,95
37,435,1,95
38,434,7,95
39,431,4,95
40,431,9,95
41,432,9,95
42,467,3,95
43,469,3,95
44,469,3,95
45,478,7,95
46,475,7,95
47,475,6,95
48,475,8,95
49,473,7,95
50,475,4,95
51,473,4,95
52,474,2,95
53,480,3,95
54,478,5,95
55,473,4,95
56,469,14,95
57,461,7,95
58,465,7,95
59,458,4,95
60,456,4,95
61,452,1,95
62,472,3,95
63,469,3,95
64,466,5,95
65,461,6,95
66,455,8,95
67,447,16,95
68,431,12,95
69,419,6,95
70,419,11,95
71,408,16,95
72,406,7,95
73,404,8,95
74,416,13,95
75,408,4,95
76,404,10,95
77,403,2,95
78,424,7,95
79,420,9,95
80,415,8,95
81,431,7,95
82,424,6,95
83,428,10,95
84,423,3,95
85,420,5,95
86,418,9,95
87,417,4,95
88,418,5,95
89,438,8,95
90,447,5,95
91,451,6,95
92,445,7,95
93,438,6,95
94,432,13,95
95,427,9,95
96,421,8,95
97,413,13,95
98,417,12,95
99,416,7,95
100,411,9,95
101,414,12,95
102,419,5,95
103,422,10,95
104,416,8,95
105,408,7,95
106,408,12,95
107,404,15,95
108,396,10,95
109,390,7,95
110,383,16,95
111,387,11,95
112,420,14,95
113,416,7,95
114,413,10,95
115,412,9,95
116,403,7,95
117,406,5,95
118,403,9,95
119,403,13,95
120,403,10,95
0,406,6,96
1,404,10,96
2,418,4,96
3,422,6,96
4,420,3,96
5,419,6,96
6,413,9,96
7,404,9,96
8,408,8,96
9,407,6,96
10,403,7,96
11,410,3,96
12,411,3,96
13,416,9,96
14,407,5,96
15,402,6,96
16,403,2,96
17,401,7,96
18,399,6,96
19,409,12,96
20,406,1,96
21,408,6,96
22,423,4,96
23,443,4,96
24,441,6,96
25,449,10,96
26,443,2,96
27,441,6,96
28,435,10,96
29,429,14,96
30,422,7,96
31,418,12,96
32,410,7,96
33,403,8,96
34,395,8,96
35,388,11,96
36,401,10,96
37,397,8,96
38,409,12,96
39,417,11,96
40,432,4,96
41,432,10,96
42,422,12,96
43,414,8,96
44,412,9,96
45,424,13,96
46,411,9,96
47,402,11,96
48,396,10,96
49,410,2,96
50,413,4,96
51,413,9,96
52,405,10,96
53,403,9,96
54,419,5,96
55,417,5,96
56,427,10,96
57,417,5,96
58,439,8,96
59,439,8,96
60,437,7,96
61,436,6,96
62,437,6,96
63,438,7,96
64,439,9,96
65,441,7,96
66,439,8,96
67,437,8,96
68,429,7,96
69,424,5,96
70,422,5,96
71,420,13,96
72,416,7,96
73,418,12,96
74,416,10,96
75,428,6,96
76,429,8,96
77,421,12,96
78,410,13,96
79,404,7,96
80,400,7,96
81,399,2,96
82,401,6,96
83,402,6,96
84,400,3,96
85,399,6,96
86,418,7,96
87,415,4,96
88,411,8,96
89,414,10,96
90,419,8,96
91,411,7,96
92,410,4,96
93,409,9,96
94,422,9,96
95,433,3,96
96,432,4,96
97,434,3,96
98,433,5,96
99,428,5,96
100,441,5,96
101,441,11,96
102,440,8,96
103,438,6,96
104,442,6,96
105,443,1,96
106,442,3,96
107,439,5,96
108,438,9,96
109,432,7,96
110,430,6,96
111,429,2,96
112,433,2,96
113,434,10,96
114,449,2,96
115,450,7,96
116,454,2,96
117,455,6,96
118,456,3,96
119,477,5,96
120,478,8,96
0,448,7,97
1,441,8,97
2,433,4,97
3,429,5,97
4,441,5,97
5,436,5,97
6,438,7,97
7,438,8,97
8,452,6,97
9,448,3,97
10,451,5,97
11,451,8,97
12,443,9,97
13,452,4,97
14,448,8,97
15,442,7,97
16,437,10,97
17,433,4,97
18,445,7,97
19,445,5,97
20,445,8,97
21,444,4,97
22,445,7,97
23,442,6,97
24,438,7,97
25,431,6,97
26,436,8,97
27,428,7,97
28,421,11,97
29,412,14,97
30,420,10,97
31,415,7,97
32,427,5,97
33,423,13,97
34,416,6,97
35,429,10,97
36,427,7,97
37,422,9,97
38,413,11,97
39,402,9,97
40,393,8,97
41,385,10,97
42,390,11,97
43,383,8,97
44,396,6,97
45,407,9,97
46,404,7,97
47,401,7,97
48,394,6,97
49,389,4,97
50,388,12,97
51,393,14,97
52,395,11,97
53,391,10,97
54,388,11,97
55,401,8,97
56,401,7,97
57,419,4,97
58,415,1,97
59,414,10,97
60,413,14,97
61,422,7,97
62,421,10,97
63,419,7,97
64,420,9,97
65,420,7,97
66,418,7,97
67,421,2,97
68,421,5,97
69,423,3,97
70,420,5,97
71,415,9,97
72,412,14,97
73,430,11,97
74,430,7,97
75,435,10,97
76,430,13,97
77,418,8,97
78,416,11,97
79,424,10,97
80,418,6,97
81,412,11,97
82,404,11,97
83,403,9,97
84,409,7,97
85,424,10,97
86,423,8,97
87,423,9,97
88,414,12,97
89,402,9,97
90,393,8,97
91,393,9,97
92,393,9,97
93,395,14,97
94,389,10,97
95,399,8,97
96,398,12,97
97,386,8,97
98,381,15,97
99,376,6,97
100,370,12,97
101,366,20,97
102,388,11,97
103,387,16,97
104,379,9,97
105,391,13,97
106,390,7,97
107,391,8,97
108,412,6,97
109,412,10,97
110,409,9,97
111,409,4,97
112,410,5,97
113,425,5,97
114,425,2,97
115,426,2,97
116,429,7,97
117,429,5,97
118,427,3,97
119,424,4,97
120,420,6,97
0,451,6,98
1,447,9,98
2,443,6,98
3,457,7,98
4,457,4,98
5,457,3,98
6,459,3,98
7,462,8,98
8,465,3,98
9,466,3,98
10,463,4,98
11,462,4,98
12,458,2,98
13,456,1,98
14,455,4,98
15,454,9,98
16,450,7,98
17,443,4,98
18,446,1,98
19,449,7,98
20,450,3,98
21,449,2,98
22,448,4,98
23,444,4,98
24,443,6,98
25,461,4,98
26,463,4,98
27,469,4,98
28,483,7,98
29,481,8,98
30,484,3,98
31,486,2,98
32,484,5,98
33,479,11,98
34,468,5,98
35,465,9,98
36,456,11,98
37,445,8,98
38,437,7,98
39,453,4,98
40,449,2,98
41,447,5,98
42,450,5,98
43,450,6,98
44,451,6,98
45,454,9,98
46,450,5,98
47,451,1,98
48,459,5,98
49,459,1,98
50,465,3,98
51,475,6,98
52,472,4,98
53,473,4,98
54,473,6,98
55,467,6,98
56,461,5,98
57,474,0,98
58,479,7,98
59,478,4,98
60,476,2,98
61,476,3,98
62,473,6,98
63,485,6,98
64,479,4,98
65,475,6,98
66,469,5,98
67,464,7,98
68,468,3,98
69,468,4,98
70,485,7,98
71,485,2,98
72,483,4,98
73,479,4,98
74,475,3,98
75,484,2,98
76,482,1,98
77,481,2,98
78,479,4,98
79,475,4,98
80,471,1,98
81,477,1,98
82,476,2,98
83,474,8,98
84,466,6,98
85,477,5,98
86,494,4,98
87,492,3,98
88,491,2,98
89,492,4,98
90,488,6,98
91,482,10,98
92,472,7,98
93,465,8,98
94,457,6,98
95,451,9,98
96,442,5,98
97,459,4,98
98,476,7,98
99,488,7,98
100,484,4,98
101,480,4,98
102,476,5,98
103,471,7,98
104,464,9,98
105,455,7,98
106,448,5,98
107,449,11,98
108,445,1,98
109,444,11,98
110,433,12,98
111,421,5,98
112,416,14,98
113,406,17,98
114,415,5,98
115,413,9,98
116,411,8,98
117,408,4,98
118,405,12,98
119,402,8,98
120,429,4,98
0,455,2,99
1,457,4,99
2,456,6,99
3,450,5,99
4,445,10,99
5,435,10,99
6,436,7,99
7,435,10,99
8,431,4,99
9,460,8,99
10,459,3,99
11,461,5,99
12,462,3,99
13,459,7,99
14,465,8,99
15,462,8,99
16,463,3,99
17,460,4,99
18,458,3,99
19,457,0,99
20,477,3,99
21,477,4,99
22,478,2,99
23,479,2,99
24,479,2,99
25,478,4,99
26,474,6,99
27,468,6,99
28,462,2,99
29,464,2,99
30,467,3,99
31,464,4,99
32,479,3,99
33,476,1,99
34,475,3,99
35,472,8,99
36,464,3,99
37,461,1,99
38,460,5,99
39,455,5,99
40,450,7,99
41,454,10,99
42,447,2,99
43,447,6,99
44,452,3,99
45,449,9,99
46,440,5,99
47,465,5,99
48,468,5,99
49,468,4,99
50,464,4,99
51,460,3,99
52,459,2,99
53,457,5,99
54,452,8,99
55,447,7,99
56,442,9,99
57,442,6,99
58,436,8,99
59,428,7,99
60,421,12,99
61,411,6,99
62,438,12,99
63,436,7,99
64,429,5,99
65,445,7,99
66,439,11,99
67,428,7,99
68,422,6,99
69,418,7,99
70,417,4,99
71,416,5,99
72,414,4,99
73,432,9,99
74,430,4,99
75,432,4,99
76,439,7,99
77,438,1,99
78,438,3,99
79,438,3,99
80,437,6,99
81,431,9,99
82,422,11,99
83,421,7,99
84,424,7,99
85,445,6,99
86,442,3,99
87,439,7,99
88,432,9,99
89,428,0,99
90,446,3,99
91,446,3,99
92,446,4,99
93,460,2,99
94,470,0,99
95,471,6,99
96,465,1,99
97,464,6,99
98,465,4,99
99,461,4,99
100,459,5,99
101,462,1,99
102,480,5,99
103,484,4,99
104,481,1,99
105,481,3,99
106,481,2,99
107,479,4,99
108,475,2,99
109,473,4,99
110,469,6,99
111,463,7,99
112,456,6,99
113,450,10,99
114,440,16,99
115,424,15,99
116,412,21,99
117,405,5,99
118,413,11,99
119,406,9,99
120,419,12,99
0,473,4,100
1,469,8,100
2,463,10,100
3,467,9,100
4,461,9,100
5,452,5,100
6,447,7,100
7,442,7,100
8,456,4,100
9,452,4,100
10,466,5,100
11,476,4,100
12,480,2,100
13,480,3,100
14,478,2,100
15,479,7,100
16,472,5,100
17,467,4,100
18,463,8,100
19,455,11,100
20,448,5,100
21,443,8,100
22,441,5,100
23,436,3,100
24,438,4,100
25,435,2,100
26,433,9,100
27,443,6,100
28,445,3,100
29,442,5,100
30,437,8,100
31,442,7,100
32,441,9,100
33,440,7,100
34,438,5,100
35,440,4,100
36,439,4,100
37,439,4,100
38,437,1,100
39,436,8,100
40,431,2,100
41,435,4,100
42,442,11,100
43,439,5,100
44,434,11,100
45,426,8,100
46,437,6,100
47,443,5,100
48,451,7,100
49,450,8,100
50,463,7,100
51,471,5,100
52,470,8,100
53,462,1,100
54,461,5,100
55,457,8,100
56,457,7,100
57,455,6,100
58,456,6,100
59,477,8,100
60,477,3,100
61,474,5,100
62,469,4,100
63,466,2,100
64,464,7,100
65,461,7,100
66,460,7,100
67,460,5,100
68,458,5,100
69,458,3,100
70,458,6,100
71,474,4,100
72,473,1,100
73,475,3,100
74,472,4,100
75,469,3,100
76,466,8,100
77,458,2,100
78,456,3,100
79,453,7,100
80,446,13,100
81,433,8,100
82,444,7,100
83,448,7,100
84,443,8,100
85,456,6,100
86,450,9,100
87,441,8,100
88,433,16,100
89,423,7,100
90,421,12,100
91,409,10,100
92,413,6,100
93,416,11,100
94,412,7,100
95,411,10,100
96,406,10,100
97,401,6,100
98,420,6,100
99,419,6,100
100,417,3,100
101,415,5,100
102,428,4,100
103,428,3,100
104,430,5,100
105,431,2,100
106,429,3,100
107,430,2,100
108,428,9,100
109,421,4,100
110,423,6,100
111,434,5,100
112,432,4,100
113,429,13,100
114,418,7,100
115,416,8,100
116,411,3,100
117,408,5,100
118,404,9,100
119,406,11,100
120,404,9,100
