Month,Total number of employees,Number of employees that left,Run
63,472,0,87
64,472,0,87
65,472,4,87
66,468,2,87
67,466,5,87
68,461,4,87
69,460,3,87
70,457,4,87
71,453,2,87
72,451,3,87
73,460,7,87
74,455,2,87
75,453,4,87
76,449,2,87
77,447,2,87
78,445,2,87
79,443,7,87
80,436,2,87
81,434,4,87
82,430,0,87
83,430,0,87
84,430,3,87
85,467,2,87
86,465,7,87
87,458,6,87
88,457,3,87
89,463,4,87
90,464,2,87
91,462,3,87
92,461,1,87
93,466,4,87
94,467,2,87
95,467,3,87
96,467,1,87
97,467,3,87
98,465,0,87
99,466,2,87
100,464,1,87
101,463,2,87
102,461,2,87
103,462,6,87
104,456,0,87
105,456,5,87
106,456,2,87
107,458,3,87
108,458,1,87
109,457,1,87
110,456,1,87
111,455,4,87
112,471,1,87
113,471,3,87
114,469,1,87
115,469,2,87
116,469,2,87
117,469,1,87
118,469,1,87
119,468,0,87
120,468,0,87
0,409,6,88
1,408,7,88
2,407,3,88
3,423,11,88
4,419,4,88
5,415,8,88
6,414,8,88
7,409,3,88
8,410,4,88
9,409,2,88
10,413,4,88
11,411,6,88
12,411,7,88
13,406,5,88
14,424,8,88
15,424,9,88
16,439,6,88
17,440,4,88
18,450,1,88
19,449,9,88
20,447,3,88
21,452,2,88
22,454,3,88
23,455,2,88
24,462,3,88
25,464,0,88
26,466,3,88
27,465,4,88
28,464,1,88
29,466,1,88
30,465,4,88
31,462,5,88
32,472,1,88
33,473,6,88
34,469,1,88
35,468,0,88
36,468,2,88
37,466,0,88
38,474,3,88
39,471,1,88
40,470,4,88
41,466,5,88
42,461,7,88
43,456,3,88
44,453,0,88
45,454,1,88
46,453,0,88
47,453,1,88
48,459,1,88
49,458,4,88
50,454,4,88
51,450,3,88
52,462,2,88
53,464,2,88
54,462,2,88
55,464,0,88
56,464,8,88
57,461,2,88
58,461,1,88
59,461,4,88
60,457,2,88
61,455,5,88
62,450,2,88
63,465,3,88
64,464,4,88
65,465,3,88
66,465,1,88
67,464,0,88
68,465,2,88
69,483,1,88
70,485,0,88
71,486,1,88
72,486,0,88
73,486,1,88
74,485,1,88
75,484,1,88
76,483,1,88
77,482,4,88
78,478,1,88
79,480,2,88
80,478,1,88
81,477,0,88
82,477,3,88
83,474,3,88
84,471,3,88
85,468,0,88
86,474,2,88
87,475,2,88
88,475,2,88
89,473,0,88
90,473,0,88
91,473,3,88
92,470,2,88
93,468,2,88
94,486,3,88
95,484,1,88
96,483,1,88
97,483,2,88
98,498,1,88
99,500,1,88
100,505,1,88
101,505,1,88
102,504,3,88
103,501,1,88
104,505,1,88
105,504,6,88
106,498,2,88
107,496,2,88
108,494,3,88
109,491,2,88
110,489,3,88
111,486,1,88
112,485,4,88
113,481,2,88
114,495,2,88
115,493,2,88
116,491,2,88
117,489,6,88
118,483,2,88
119,481,6,88
120,475,2,88
0,471,4,89
1,467,3,89
2,475,3,89
3,477,1,89
4,476,8,89
5,482,3,89
6,484,5,89
7,481,0,89
8,482,2,89
9,483,3,89
10,496,3,89
11,495,3,89
12,494,2,89
13,493,4,89
14,490,2,89
15,501,2,89
16,501,1,89
17,500,0,89
18,500,4,89
19,496,2,89
20,494,8,89
21,498,5,89
22,495,0,89
23,495,3,89
24,492,7,89
25,485,3,89
26,483,8,89
27,482,5,89
28,496,1,89
29,510,2,89
30,508,4,89
31,504,5,89
32,499,4,89
33,497,3,89
34,496,8,89
35,491,6,89
36,485,4,89
37,481,2,89
38,479,3,89
39,476,3,89
40,476,7,89
41,475,8,89
42,487,6,89
43,487,3,89
44,484,2,89
45,482,4,89
46,480,6,89
47,474,4,89
48,470,6,89
49,472,5,89
50,485,9,89
51,484,2,89
52,486,2,89
53,484,0,89
54,484,4,89
55,480,2,89
56,478,6,89
57,472,2,89
58,471,2,89
59,470,2,89
60,483,1,89
61,483,0,89
62,496,1,89
63,496,1,89
64,495,0,89
65,495,1,89
66,494,2,89
67,492,3,89
68,489,2,89
69,487,4,89
70,483,6,89
71,477,7,89
72,470,5,89
73,465,2,89
74,463,5,89
75,458,4,89
76,454,1,89
77,453,3,89
78,450,6,89
79,444,4,89
80,440,4,89
81,436,1,89
82,435,6,89
83,444,2,89
84,450,6,89
85,468,4,89
86,468,3,89
87,468,2,89
88,468,1,89
89,482,3,89
90,479,1,89
91,479,0,89
92,479,2,89
93,477,2,89
94,475,3,89
95,481,0,89
96,481,1,89
97,480,1,89
98,479,2,89
99,478,4,89
100,474,0,89
101,474,4,89
102,472,5,89
103,471,6,89
104,469,2,89
105,471,3,89
106,470,3,89
107,470,5,89
108,469,1,89
109,472,1,89
110,473,2,89
111,476,0,89
112,477,2,89
113,479,4,89
114,478,4,89
115,477,1,89
116,476,1,89
117,475,0,89
118,475,3,89
119,472,1,89
120,471,3,89
0,509,1,90
1,508,1,90
2,507,0,90
3,507,3,90
4,504,4,90
5,500,1,90
6,499,2,90
7,497,2,90
8,505,4,90
9,502,2,90
10,502,2,90
11,500,1,90
12,499,3,90
13,496,1,90
14,495,2,90
15,493,1,90
16,492,1,90
17,491,2,90
18,500,7,90
19,498,3,90
20,495,1,90
21,494,3,90
22,491,7,90
23,488,0,90
24,488,1,90
25,489,1,90
26,492,1,90
27,492,0,90
28,504,0,90
29,504,2,90
30,502,2,90
31,500,2,90
32,498,0,90
33,498,2,90
34,498,3,90
35,495,3,90
36,492,3,90
37,489,6,90
38,483,2,90
39,481,2,90
40,480,3,90
41,477,5,90
42,472,1,90
43,471,2,90
44,469,3,90
45,466,3,90
46,463,3,90
47,460,4,90
48,456,12,90
49,444,6,90
50,444,1,90
51,446,0,90
52,459,3,90
53,471,2,90
54,470,2,90
55,471,4,90
56,469,2,90
57,469,3,90
58,468,2,90
59,466,2,90
60,464,3,90
61,483,7,90
62,481,8,90
63,474,1,90
64,475,3,90
65,475,0,90
66,475,2,90
67,473,4,90
68,469,7,90
69,468,8,90
70,466,7,90
71,476,10,90
72,470,3,90
73,467,5,90
74,462,6,90
75,456,3,90
76,453,4,90
77,449,2,90
78,447,6,90
79,441,7,90
80,434,10,90
81,424,5,90
82,440,4,90
83,443,2,90
84,442,3,90
85,440,1,90
86,440,1,90
87,439,4,90
88,435,4,90
89,432,4,90
90,449,4,90
91,450,6,90
92,447,1,90
93,449,0,90
94,450,2,90
95,450,3,90
96,448,3,90
97,447,1,90
98,446,1,90
99,446,1,90
100,445,1,90
101,444,0,90
102,444,5,90
103,460,4,90
104,456,2,90
105,455,11,90
106,466,6,90
107,464,5,90
108,468,6,90
109,463,4,90
110,463,2,90
111,462,1,90
112,461,4,90
113,457,3,90
114,454,2,90
115,452,0,90
116,452,4,90
117,448,6,90
118,448,4,90
119,446,9,90
120,447,4,90
0,480,1,91
1,479,4,91
2,480,1,91
3,479,4,91
4,478,3,91
5,491,2,91
6,491,2,91
7,499,2,91
8,497,2,91
9,503,3,91
10,500,2,91
11,498,3,91
12,495,3,91
13,492,3,91
14,489,9,91
15,486,2,91
16,484,7,91
17,481,3,91
18,481,3,91
19,478,3,91
20,475,0,91
21,475,2,91
22,473,1,91
23,482,1,91
24,483,0,91
25,483,1,91
26,483,1,91
27,482,0,91
28,482,0,91
29,482,1,91
30,481,1,91
31,480,0,91
32,480,3,91
33,479,2,91
34,478,0,91
35,478,4,91
36,474,4,91
37,470,4,91
38,466,1,91
39,465,4,91
40,461,4,91
41,459,2,91
42,458,1,91
43,458,4,91
44,461,2,91
45,460,1,91
46,459,0,91
47,459,6,91
48,474,2,91
49,473,2,91
50,472,0,91
51,473,2,91
52,477,2,91
53,477,0,91
54,478,3,91
55,478,2,91
56,479,2,91
57,482,1,91
58,482,0,91
59,483,1,91
60,482,0,91
61,482,0,91
62,482,0,91
63,482,1,91
64,481,4,91
65,477,3,91
66,474,1,91
67,473,4,91
68,476,0,91
69,479,0,91
70,480,2,91
71,481,0,91
72,481,3,91
73,478,0,91
74,478,0,91
75,478,2,91
76,476,3,91
77,473,0,91
78,473,2,91
79,471,3,91
80,468,4,91
81,464,5,91
82,465,2,91
83,465,2,91
84,466,3,91
85,467,2,91
86,467,2,91
87,465,4,91
88,462,5,91
89,462,1,91
90,464,0,91
91,464,0,91
92,464,4,91
93,460,5,91
94,455,5,91
95,450,9,91
96,441,6,91
97,435,5,91
98,433,1,91
99,436,5,91
100,434,0,91
101,464,2,91
102,462,1,91
103,461,6,91
104,455,2,91
105,453,2,91
106,451,4,91
107,447,5,91
108,446,6,91
109,442,3,91
110,439,5,91
111,435,0,91
112,456,0,91
113,456,0,91
114,456,3,91
115,453,2,91
116,451,2,91
117,449,3,91
118,446,7,91
119,444,6,91
120,459,1,91
0,433,3,92
1,452,1,92
2,452,2,92
3,453,2,92
4,452,1,92
5,456,1,92
6,455,2,92
7,454,2,92
8,452,4,92
9,448,0,92
10,448,1,92
11,448,2,92
12,448,1,92
13,481,2,92
14,481,2,92
15,480,3,92
16,477,2,92
17,482,1,92
18,482,1,92
19,484,5,92
20,482,1,92
21,483,2,92
22,484,1,92
23,484,1,92
24,483,2,92
25,481,1,92
26,480,0,92
27,480,3,92
28,477,1,92
29,476,0,92
30,485,1,92
31,486,1,92
32,487,4,92
33,487,1,92
34,487,0,92
35,487,1,92
36,486,0,92
37,487,1,92
38,486,0,92
39,487,1,92
40,490,3,92
41,491,1,92
42,511,0,92
43,511,2,92
44,520,0,92
45,520,0,92
46,520,3,92
47,517,3,92
48,514,6,92
49,509,1,92
50,508,4,92
51,511,2,92
52,510,2,92
53,508,1,92
54,507,2,92
55,505,1,92
56,504,5,92
57,499,1,92
58,498,5,92
59,493,5,92
60,488,4,92
61,484,2,92
62,484,1,92
63,488,0,92
64,488,1,92
65,487,5,92
66,482,5,92
67,491,6,92
68,490,1,92
69,489,7,92
70,486,2,92
71,490,1,92
72,489,0,92
73,489,0,92
74,489,0,92
75,489,0,92
76,489,1,92
77,488,3,92
78,485,1,92
79,484,3,92
80,481,0,92
81,481,3,92
82,478,2,92
83,476,2,92
84,474,10,92
85,467,5,92
86,467,4,92
87,465,6,92
88,459,3,92
89,456,6,92
90,450,1,92
91,449,4,92
92,449,5,92
93,447,3,92
94,445,4,92
95,441,4,92
96,453,2,92
97,465,1,92
98,465,1,92
99,464,1,92
100,465,1,92
101,464,3,92
102,461,1,92
103,475,1,92
104,476,2,92
105,475,4,92
106,471,2,92
107,469,1,92
108,477,2,92
109,478,5,92
110,477,3,92
111,482,5,92
112,486,0,92
113,487,2,92
114,486,0,92
115,506,0,92
116,508,0,92
117,508,1,92
118,507,3,92
119,505,0,92
120,508,1,92
0,444,8,93
1,441,1,93
2,458,3,93
3,455,6,93
4,449,1,93
5,448,7,93
6,441,9,93
7,432,4,93
8,428,4,93
9,424,4,93
10,428,2,93
11,426,2,93
12,424,1,93
13,423,5,93
14,433,0,93
15,435,6,93
16,429,4,93
17,425,3,93
18,427,1,93
19,427,6,93
20,449,0,93
21,449,4,93
22,445,2,93
23,447,4,93
24,446,1,93
25,445,0,93
26,445,6,93
27,439,4,93
28,435,3,93
29,433,5,93
30,428,2,93
31,426,1,93
32,430,2,93
33,428,1,93
34,427,0,93
35,428,2,93
36,446,1,93
37,445,0,93
38,463,1,93
39,462,2,93
40,460,0,93
41,460,2,93
42,458,3,93
43,455,4,93
44,451,8,93
45,443,3,93
46,446,4,93
47,456,3,93
48,453,2,93
49,451,3,93
50,449,3,93
51,482,2,93
52,481,2,93
53,480,2,93
54,480,2,93
55,480,0,93
56,480,3,93
57,477,0,93
58,477,1,93
59,476,0,93
60,476,4,93
61,472,7,93
62,465,5,93
63,460,8,93
64,452,7,93
65,445,8,93
66,437,3,93
67,448,6,93
68,447,2,93
69,448,3,93
70,445,2,93
71,443,3,93
72,445,2,93
73,454,4,93
74,480,1,93
75,480,1,93
76,479,4,93
77,476,5,93
78,471,4,93
79,467,7,93
80,462,10,93
81,457,4,93
82,457,2,93
83,455,4,93
84,466,10,93
85,456,11,93
86,445,10,93
87,455,11,93
88,465,4,93
89,464,3,93
90,465,6,93
91,459,7,93
92,452,5,93
93,447,8,93
94,440,5,93
95,437,4,93
96,435,5,93
97,432,7,93
98,429,2,93
99,430,5,93
100,429,3,93
101,430,0,93
102,430,9,93
103,424,2,93
104,439,10,93
105,429,5,93
106,424,3,93
107,421,5,93
108,416,6,93
109,424,1,93
110,424,6,93
111,419,1,93
112,418,1,93
113,417,4,93
114,415,5,93
115,410,5,93
116,405,3,93
117,404,1,93
118,403,3,93
119,410,2,93
120,420,6,93
0,471,2,94
1,474,2,94
2,472,7,94
3,470,5,94
4,468,4,94
5,468,5,94
6,463,0,94
7,467,2,94
8,468,2,94
9,470,0,94
10,470,2,94
11,468,0,94
12,468,2,94
13,466,3,94
14,463,2,94
15,463,1,94
16,465,2,94
17,466,1,94
18,468,0,94
19,469,1,94
20,470,1,94
21,469,1,94
22,479,2,94
23,478,2,94
24,490,3,94
25,490,2,94
26,491,0,94
27,491,1,94
28,492,0,94
29,497,0,94
30,501,0,94
31,502,0,94
32,502,2,94
33,508,1,94
34,507,1,94
35,506,1,94
36,505,3,94
37,502,3,94
38,499,4,94
39,495,2,94
40,493,2,94
41,491,2,94
42,489,2,94
43,487,2,94
44,485,2,94
45,483,3,94
46,481,3,94
47,478,0,94
48,491,1,94
49,490,2,94
50,488,2,94
51,486,0,94
52,486,2,94
53,484,2,94
54,482,3,94
55,479,1,94
56,478,3,94
57,495,3,94
58,492,4,94
59,492,2,94
60,494,3,94
61,491,1,94
62,490,4,94
63,486,1,94
64,485,3,94
65,488,3,94
66,488,0,94
67,488,2,94
68,486,6,94
69,480,0,94
70,480,5,94
71,475,2,94
72,473,6,94
73,467,3,94
74,464,2,94
75,463,3,94
76,463,3,94
77,460,3,94
78,457,4,94
79,453,9,94
80,447,7,94
81,461,7,94
82,459,6,94
83,457,5,94
84,456,5,94
85,454,0,94
86,454,0,94
87,456,1,94
88,463,0,94
89,463,1,94
90,462,2,94
91,460,1,94
92,459,1,94
93,458,3,94
94,455,3,94
95,471,2,94
96,469,4,94
97,465,3,94
98,462,3,94
99,476,4,94
100,476,3,94
101,476,0,94
102,476,4,94
103,476,5,94
104,474,3,94
105,471,0,94
106,471,3,94
107,468,1,94
108,481,1,94
109,482,0,94
110,483,2,94
111,481,4,94
112,477,0,94
113,477,3,94
114,474,3,94
115,471,5,94
116,466,3,94
117,465,2,94
118,463,2,94
119,480,0,94
120,480,1,94
0,477,2,95
1,477,0,95
2,478,2,95
3,476,3,95
4,475,0,95
5,475,1,95
6,474,1,95
7,492,2,95
8,490,6,95
9,484,1,95
10,484,1,95
11,484,1,95
12,483,5,95
13,481,3,95
14,483,5,95
15,480,5,95
16,475,2,95
17,473,2,95
18,471,2,95
19,469,2,95
20,467,4,95
21,463,2,95
22,461,4,95
23,457,1,95
24,456,4,95
25,452,2,95
26,450,2,95
27,448,1,95
28,470,3,95
29,470,1,95
30,471,0,95
31,471,1,95
32,470,2,95
33,469,3,95
34,469,1,95
35,469,0,95
36,469,1,95
37,468,3,95
38,478,1,95
39,477,2,95
40,475,3,95
41,472,2,95
42,470,2,95
43,487,2,95
44,500,3,95
45,500,1,95
46,500,2,95
47,501,1,95
48,500,2,95
49,498,3,95
50,495,3,95
51,492,2,95
52,490,0,95
53,490,2,95
54,488,3,95
55,485,2,95
56,483,4,95
57,479,3,95
58,486,5,95
59,481,2,95
60,488,2,95
61,487,3,95
62,484,3,95
63,481,1,95
64,486,2,95
65,489,1,95
66,492,0,95
67,492,1,95
68,511,3,95
69,518,1,95
70,518,3,95
71,517,1,95
72,517,1,95
73,516,1,95
74,515,3,95
75,512,2,95
76,510,1,95
77,509,0,95
78,509,0,95
79,509,0,95
80,509,1,95
81,508,4,95
82,504,4,95
83,500,2,95
84,502,1,95
85,502,3,95
86,510,2,95
87,508,2,95
88,506,1,95
89,505,3,95
90,502,4,95
91,498,5,95
92,493,2,95
93,491,4,95
94,490,4,95
95,494,1,95
96,494,1,95
97,493,2,95
98,491,3,95
99,488,1,95
100,487,3,95
101,491,1,95
102,492,4,95
103,491,6,95
104,488,4,95
105,485,4,95
106,483,5,95
107,482,1,95
108,481,1,95
109,480,2,95
110,478,4,95
111,474,3,95
112,487,4,95
113,487,4,95
114,487,5,95
115,482,7,95
116,475,1,95
117,474,1,95
118,475,4,95
119,471,4,95
120,467,9,95
0,439,4,96
1,454,10,96
2,452,6,96
3,446,7,96
4,439,6,96
5,433,4,96
6,429,3,96
7,426,2,96
8,436,1,96
9,448,1,96
10,454,0,96
11,454,5,96
12,453,1,96
13,452,3,96
14,451,0,96
15,451,0,96
16,451,1,96
17,450,2,96
18,448,5,96
19,443,3,96
20,442,2,96
21,443,4,96
22,442,3,96
23,439,5,96
24,451,6,96
25,450,7,96
26,452,0,96
27,452,2,96
28,450,3,96
29,451,1,96
30,451,2,96
31,451,4,96
32,447,4,96
33,443,5,96
34,438,4,96
35,434,7,96
36,427,7,96
37,423,2,96
38,435,3,96
39,434,1,96
40,434,3,96
41,432,4,96
42,428,4,96
43,427,5,96
44,422,4,96
45,418,4,96
46,414,8,96
47,408,9,96
48,425,14,96
49,433,9,96
50,431,9,96
51,452,3,96
52,451,3,96
53,450,5,96
54,445,4,96
55,455,4,96
56,453,2,96
57,451,2,96
58,449,6,96
59,443,4,96
60,440,1,96
61,449,3,96
62,446,1,96
63,445,1,96
64,444,9,96
65,435,11,96
66,434,13,96
67,430,4,96
68,444,9,96
69,458,5,96
70,453,10,96
71,443,11,96
72,443,8,96
73,440,8,96
74,436,3,96
75,449,3,96
76,450,0,96
77,450,2,96
78,448,4,96
79,463,1,96
80,462,5,96
81,457,6,96
82,451,4,96
83,447,3,96
84,444,7,96
85,437,15,96
86,436,10,96
87,437,8,96
88,447,2,96
89,447,3,96
90,464,3,96
91,463,7,96
92,462,3,96
93,459,4,96
94,455,7,96
95,448,7,96
96,459,14,96
97,450,5,96
98,445,5,96
99,444,10,96
100,445,10,96
101,442,4,96
102,443,6,96
103,437,8,96
104,449,3,96
105,446,1,96
106,448,5,96
107,443,8,96
108,435,5,96
109,436,2,96
110,434,6,96
111,446,5,96
112,465,1,96
113,464,3,96
114,461,5,96
115,456,5,96
116,451,7,96
117,444,9,96
118,435,4,96
119,433,7,96
120,433,5,96
0,445,13,97
1,438,5,97
2,440,2,97
3,443,7,97
4,437,5,97
5,449,3,97
6,446,5,97
7,441,5,97
8,457,8,97
9,464,7,97
10,478,6,97
11,479,3,97
12,481,0,97
13,481,0,97
14,483,1,97
15,482,5,97
16,477,3,97
17,474,4,97
18,470,7,97
19,463,4,97
20,459,4,97
21,455,9,97
22,447,3,97
23,460,3,97
24,458,4,97
25,454,6,97
26,448,7,97
27,458,5,97
28,453,3,97
29,450,4,97
30,446,5,97
31,455,5,97
32,454,9,97
33,447,2,97
34,450,6,97
35,450,2,97
36,451,2,97
37,459,0,97
38,459,4,97
39,455,3,97
40,452,3,97
41,449,2,97
42,448,7,97
43,448,6,97
44,446,6,97
45,440,1,97
46,440,4,97
47,436,2,97
48,434,7,97
49,444,4,97
50,444,2,97
51,442,4,97
52,442,1,97
53,443,2,97
54,443,2,97
55,441,3,97
56,453,1,97
57,453,3,97
58,450,5,97
59,445,2,97
60,443,4,97
61,439,1,97
62,438,4,97
63,446,3,97
64,464,3,97
65,463,0,97
66,464,0,97
67,464,0,97
68,464,0,97
69,464,2,97
70,463,3,97
71,463,3,97
72,461,1,97
73,460,3,97
74,457,7,97
75,450,5,97
76,450,0,97
77,450,4,97
78,446,6,97
79,448,4,97
80,449,1,97
81,448,3,97
82,450,2,97
83,469,1,97
84,469,0,97
85,469,2,97
86,467,0,97
87,467,3,97
88,464,2,97
89,463,2,97
90,461,3,97
91,458,2,97
92,456,7,97
93,449,6,97
94,447,7,97
95,455,2,97
96,476,2,97
97,475,6,97
98,473,1,97
99,475,4,97
100,473,1,97
101,473,1,97
102,473,1,97
103,473,1,97
104,472,2,97
105,486,1,97
106,486,1,97
107,486,1,97
108,485,1,97
109,484,0,97
110,486,4,97
111,482,3,97
112,479,2,97
113,477,6,97
114,471,3,97
115,468,3,97
116,465,4,97
117,461,0,97
118,487,3,97
119,484,4,97
120,480,4,97
0,484,2,98
1,482,2,98
2,480,1,98
3,479,8,98
4,478,4,98
5,475,6,98
6,474,3,98
7,473,2,98
8,472,1,98
9,471,1,98
10,470,2,98
11,470,2,98
12,469,1,98
13,469,1,98
14,468,0,98
15,468,2,98
16,466,1,98
17,465,3,98
18,462,3,98
19,459,3,98
20,456,5,98
21,451,6,98
22,445,2,98
23,443,6,98
24,437,2,98
25,441,1,98
26,440,5,98
27,435,4,98
28,432,8,98
29,428,4,98
30,426,1,98
31,443,6,98
32,443,2,98
33,442,3,98
34,439,2,98
35,437,4,98
36,438,2,98
37,436,4,98
38,432,4,98
39,449,8,98
40,460,3,98
41,491,6,98
42,487,3,98
43,484,3,98
44,481,2,98
45,479,4,98
46,475,5,98
47,470,3,98
48,473,2,98
49,471,3,98
50,468,2,98
51,466,5,98
52,461,6,98
53,455,5,98
54,464,5,98
55,463,5,98
56,477,7,98
57,470,2,98
58,476,0,98
59,479,1,98
60,479,3,98
61,477,3,98
62,474,3,98
63,471,1,98
64,470,4,98
65,466,5,98
66,461,2,98
67,460,6,98
68,461,4,98
69,461,2,98
70,460,2,98
71,481,3,98
72,478,2,98
73,476,3,98
74,473,1,98
75,473,4,98
76,476,3,98
77,473,2,98
78,471,5,98
79,466,9,98
80,457,5,98
81,456,7,98
82,466,3,98
83,463,12,98
84,460,4,98
85,470,7,98
86,467,3,98
87,468,2,98
88,467,4,98
89,463,3,98
90,460,6,98
91,454,1,98
92,454,1,98
93,463,1,98
94,462,2,98
95,460,3,98
96,457,1,98
97,458,3,98
98,467,3,98
99,465,2,98
100,463,3,98
101,460,7,98
102,453,7,98
103,446,7,98
104,442,7,98
105,437,5,98
106,432,8,98
107,426,7,98
108,426,12,98
109,415,1,98
110,420,8,98
111,456,2,98
112,465,6,98
113,465,5,98
114,460,3,98
115,458,3,98
116,455,2,98
117,458,2,98
118,460,1,98
119,462,3,98
120,461,4,98
0,501,0,99
1,501,2,99
2,509,3,99
3,508,1,99
4,507,0,99
5,515,1,99
6,515,1,99
7,516,1,99
8,517,1,99
9,516,0,99
10,516,0,99
11,516,0,99
12,516,1,99
13,515,0,99
14,515,0,99
15,515,0,99
16,515,0,99
17,515,0,99
18,530,0,99
19,531,3,99
20,528,1,99
21,527,2,99
22,525,0,99
23,525,1,99
24,524,0,99
25,524,2,99
26,522,2,99
27,520,0,99
28,520,0,99
29,520,0,99
30,520,1,99
31,519,1,99
32,518,1,99
33,517,0,99
34,517,0,99
35,517,1,99
36,516,0,99
37,516,0,99
38,516,0,99
39,516,0,99
40,516,2,99
41,514,2,99
42,512,0,99
43,512,0,99
44,512,3,99
45,509,1,99
46,510,0,99
47,510,1,99
48,509,2,99
49,511,2,99
50,512,2,99
51,510,0,99
52,510,1,99
53,509,0,99
54,509,1,99
55,508,2,99
56,506,2,99
57,504,2,99
58,502,2,99
59,500,1,99
60,499,2,99
61,497,2,99
62,495,5,99
63,513,4,99
64,512,2,99
65,510,3,99
66,508,3,99
67,505,3,99
68,502,4,99
69,498,6,99
70,492,4,99
71,490,5,99
72,490,3,99
73,488,2,99
74,487,1,99
75,486,2,99
76,487,0,99
77,487,1,99
78,488,0,99
79,488,0,99
80,488,2,99
81,486,5,99
82,484,1,99
83,487,3,99
84,488,1,99
85,487,2,99
86,485,2,99
87,488,2,99
88,488,3,99
89,485,1,99
90,484,2,99
91,482,3,99
92,479,1,99
93,488,2,99
94,486,6,99
95,482,1,99
96,482,2,99
97,496,0,99
98,496,2,99
99,495,1,99
100,494,1,99
101,493,3,99
102,490,4,99
103,486,6,99
104,484,4,99
105,480,5,99
106,475,3,99
107,483,0,99
108,483,2,99
109,483,3,99
110,480,4,99
111,476,1,99
112,475,1,99
113,474,5,99
114,469,0,99
115,469,3,99
116,466,3,99
117,463,6,99
118,457,5,99
119,452,4,99
120,448,2,99
0,472,3,100
1,469,6,100
2,465,1,100
3,465,2,100
4,463,0,100
5,463,5,100
6,458,7,100
7,451,7,100
8,444,8,100
9,465,6,100
10,464,2,100
11,462,2,100
12,460,4,100
13,456,9,100
14,454,6,100
15,449,5,100
16,444,3,100
17,441,5,100
18,436,4,100
19,432,7,100
20,425,1,100
21,427,2,100
22,425,6,100
23,422,6,100
24,416,8,100
25,433,8,100
26,447,1,100
27,446,3,100
28,443,7,100
29,439,4,100
30,438,8,100
31,432,9,100
32,426,2,100
33,424,3,100
34,423,9,100
35,438,5,100
36,450,8,100
37,442,9,100
38,433,7,100
39,426,4,100
40,444,3,100
41,446,5,100
42,445,3,100
43,442,2,100
44,442,0,100
45,444,3,100
46,443,3,100
47,440,0,100
48,440,6,100
49,434,2,100
50,432,5,100
51,448,3,100
52,449,1,100
53,451,2,100
54,454,1,100
55,455,0,100
56,455,0,100
57,455,6,100
58,449,1,100
59,449,0,100
60,449,1,100
61,448,3,100
62,445,3,100
63,442,2,100
64,441,3,100
65,441,3,100
66,439,5,100
67,450,1,100
68,466,3,100
69,463,3,100
70,460,1,100
71,459,0,100
72,459,1,100
73,458,4,100
74,457,4,100
75,456,10,100
76,458,3,100
77,458,2,100
78,456,5,100
79,451,4,100
80,447,7,100
81,444,3,100
82,443,1,100
83,465,5,100
84,463,4,100
85,462,1,100
86,463,0,100
87,464,2,100
88,462,5,100
89,457,2,100
90,467,3,100
91,464,2,100
92,462,3,100
93,459,3,100
94,456,6,100
95,453,4,100
96,449,6,100
97,443,8,100
98,435,5,100
99,430,5,100
100,439,8,100
101,438,7,100
102,435,4,100
103,448,1,100
104,451,6,100
105,448,6,100
106,442,5,100
107,445,3,100
108,450,5,100
109,447,1,100
110,448,3,100
111,447,3,100
112,465,3,100
113,462,3,100
114,459,4,100
115,455,4,100
116,451,4,100
117,450,1,100
118,449,2,100
119,447,5,100
120,442,2,100
