Month,Total number of employees,Number of employees that left,Run
73,469,3,87
74,466,3,87
75,463,4,87
76,459,4,87
77,455,2,87
78,481,3,87
79,481,3,87
80,481,3,87
81,479,2,87
82,479,1,87
83,478,1,87
84,477,2,87
85,475,2,87
86,473,1,87
87,472,5,87
88,467,2,87
89,465,0,87
90,465,3,87
91,474,2,87
92,475,2,87
93,476,2,87
94,475,2,87
95,473,5,87
96,472,0,87
97,472,5,87
98,470,3,87
99,473,1,87
100,483,3,87
101,482,4,87
102,498,2,87
103,496,1,87
104,495,2,87
105,493,1,87
106,492,3,87
107,489,3,87
108,486,6,87
109,480,2,87
110,478,2,87
111,477,1,87
112,476,7,87
113,469,5,87
114,464,4,87
115,460,1,87
116,459,6,87
117,453,2,87
118,451,5,87
119,449,4,87
120,447,7,87
0,470,6,88
1,477,9,88
2,474,6,88
3,473,7,88
4,476,1,88
5,475,4,88
6,471,5,88
7,466,5,88
8,461,7,88
9,454,3,88
10,451,3,88
11,448,10,88
12,438,7,88
13,431,2,88
14,429,4,88
15,425,10,88
16,421,5,88
17,417,1,88
18,416,5,88
19,423,2,88
20,422,4,88
21,420,1,88
22,420,2,88
23,420,3,88
24,437,2,88
25,435,3,88
26,432,3,88
27,429,6,88
28,454,2,88
29,452,8,88
30,444,1,88
31,447,4,88
32,443,7,88
33,436,5,88
34,435,4,88
35,431,7,88
36,424,2,88
37,422,4,88
38,418,6,88
39,415,6,88
40,453,5,88
41,452,4,88
42,464,4,88
43,465,1,88
44,467,6,88
45,467,2,88
46,465,2,88
47,463,4,88
48,459,4,88
49,455,1,88
50,454,1,88
51,453,2,88
52,463,2,88
53,462,3,88
54,462,2,88
55,461,1,88
56,460,4,88
57,457,0,88
58,457,3,88
59,457,6,88
60,457,2,88
61,458,3,88
62,460,1,88
63,459,0,88
64,461,2,88
65,461,4,88
66,468,2,88
67,468,1,88
68,468,0,88
69,468,2,88
70,466,3,88
71,463,3,88
72,461,6,88
73,455,4,88
74,451,7,88
75,444,3,88
76,441,7,88
77,434,6,88
78,428,4,88
79,424,13,88
80,432,5,88
81,427,3,88
82,424,4,88
83,423,7,88
84,421,6,88
85,419,4,88
86,423,10,88
87,419,0,88
88,449,2,88
89,447,4,88
90,452,2,88
91,453,1,88
92,452,3,88
93,454,2,88
94,454,1,88
95,454,3,88
96,455,2,88
97,454,2,88
98,453,4,88
99,452,3,88
100,452,5,88
101,468,4,88
102,468,3,88
103,479,1,88
104,480,2,88
105,479,1,88
106,479,1,88
107,479,2,88
108,477,2,88
109,475,4,88
110,471,4,88
111,467,1,88
112,466,2,88
113,464,4,88
114,460,6,88
115,454,0,88
116,475,2,88
117,478,2,88
118,476,4,88
119,494,2,88
120,494,2,88
0,436,5,89
1,438,8,89
2,453,2,89
3,455,5,89
4,455,4,89
5,452,7,89
6,445,2,89
7,443,3,89
8,461,2,89
9,464,2,89
10,463,5,89
11,461,2,89
12,459,6,89
13,453,3,89
14,450,11,89
15,439,9,89
16,430,6,89
17,424,2,89
18,423,9,89
19,414,8,89
20,406,8,89
21,398,12,89
22,418,6,89
23,437,11,89
24,436,4,89
25,434,6,89
26,451,8,89
27,450,3,89
28,452,3,89
29,451,1,89
30,457,4,89
31,453,5,89
32,448,7,89
33,441,10,89
34,431,12,89
35,432,10,89
36,432,9,89
37,440,5,89
38,438,3,89
39,438,6,89
40,435,4,89
41,431,8,89
42,423,11,89
43,412,8,89
44,404,10,89
45,394,6,89
46,388,12,89
47,391,11,89
48,389,6,89
49,390,9,89
50,406,8,89
51,410,8,89
52,428,6,89
53,425,5,89
54,421,8,89
55,418,9,89
56,418,3,89
57,415,4,89
58,411,10,89
59,401,2,89
60,436,5,89
61,431,11,89
62,427,10,89
63,436,4,89
64,439,4,89
65,439,5,89
66,440,6,89
67,444,5,89
68,445,3,89
69,447,6,89
70,441,6,89
71,435,4,89
72,433,6,89
73,427,7,89
74,420,3,89
75,420,5,89
76,428,3,89
77,426,5,89
78,421,3,89
79,425,3,89
80,422,4,89
81,430,4,89
82,445,5,89
83,444,1,89
84,463,3,89
85,465,3,89
86,466,3,89
87,463,4,89
88,459,0,89
89,459,6,89
90,453,1,89
91,452,5,89
92,447,7,89
93,440,5,89
94,436,9,89
95,446,5,89
96,444,8,89
97,441,7,89
98,439,5,89
99,435,4,89
100,433,7,89
101,426,5,89
102,422,5,89
103,419,7,89
104,419,4,89
105,433,1,89
106,432,1,89
107,433,3,89
108,430,1,89
109,429,4,89
110,425,4,89
111,421,1,89
112,420,2,89
113,418,8,89
114,412,5,89
115,429,7,89
116,422,9,89
117,413,5,89
118,408,4,89
119,404,2,89
120,422,1,89
0,441,8,90
1,433,7,90
2,426,6,90
3,420,6,90
4,421,5,90
5,416,5,90
6,443,10,90
7,461,6,90
8,455,6,90
9,458,3,90
10,458,1,90
11,459,5,90
12,459,3,90
13,468,7,90
14,463,5,90
15,466,4,90
16,467,2,90
17,466,3,90
18,467,3,90
19,467,1,90
20,467,4,90
21,467,3,90
22,467,3,90
23,468,0,90
24,479,1,90
25,478,4,90
26,476,2,90
27,492,3,90
28,491,3,90
29,490,1,90
30,492,0,90
31,494,0,90
32,496,1,90
33,496,1,90
34,495,0,90
35,495,2,90
36,493,0,90
37,493,1,90
38,492,4,90
39,488,6,90
40,482,3,90
41,484,5,90
42,479,5,90
43,474,6,90
44,478,4,90
45,476,2,90
46,474,4,90
47,471,3,90
48,468,2,90
49,466,4,90
50,462,4,90
51,474,5,90
52,469,1,90
53,468,6,90
54,462,2,90
55,460,4,90
56,456,5,90
57,451,5,90
58,446,5,90
59,456,8,90
60,453,8,90
61,447,5,90
62,447,2,90
63,460,5,90
64,455,2,90
65,453,8,90
66,451,7,90
67,444,5,90
68,439,5,90
69,434,3,90
70,431,7,90
71,424,4,90
72,420,8,90
73,412,7,90
74,425,3,90
75,446,4,90
76,444,9,90
77,442,2,90
78,445,5,90
79,442,1,90
80,447,2,90
81,447,2,90
82,445,0,90
83,448,1,90
84,450,2,90
85,449,3,90
86,447,4,90
87,460,1,90
88,459,7,90
89,452,4,90
90,448,2,90
91,446,5,90
92,441,3,90
93,438,8,90
94,441,2,90
95,439,3,90
96,436,7,90
97,429,5,90
98,443,4,90
99,455,5,90
100,455,3,90
101,452,6,90
102,448,7,90
103,445,6,90
104,439,7,90
105,443,4,90
106,439,7,90
107,432,6,90
108,429,3,90
109,447,7,90
110,445,4,90
111,447,0,90
112,450,6,90
113,449,3,90
114,448,3,90
115,449,3,90
116,446,6,90
117,440,7,90
118,433,5,90
119,430,5,90
120,429,5,90
0,426,3,91
1,423,3,91
2,420,9,91
3,418,3,91
4,435,1,91
5,434,5,91
6,429,8,91
7,424,5,91
8,428,5,91
9,425,8,91
10,417,9,91
11,440,6,91
12,439,7,91
13,449,2,91
14,449,5,91
15,449,5,91
16,450,2,91
17,450,5,91
18,450,4,91
19,452,4,91
20,449,5,91
21,444,4,91
22,440,2,91
23,442,4,91
24,438,6,91
25,432,3,91
26,453,3,91
27,468,1,91
28,468,2,91
29,469,1,91
30,469,3,91
31,466,4,91
32,462,5,91
33,465,5,91
34,460,4,91
35,465,6,91
36,463,2,91
37,461,3,91
38,459,3,91
39,464,4,91
40,460,1,91
41,485,3,91
42,482,3,91
43,479,2,91
44,477,4,91
45,473,12,91
46,461,6,91
47,458,3,91
48,457,4,91
49,457,7,91
50,450,3,91
51,465,2,91
52,466,2,91
53,474,4,91
54,472,6,91
55,470,5,91
56,469,6,91
57,468,3,91
58,470,1,91
59,472,3,91
60,472,1,91
61,471,5,91
62,466,3,91
63,463,4,91
64,459,8,91
65,451,6,91
66,481,3,91
67,478,3,91
68,475,5,91
69,470,2,91
70,468,4,91
71,467,1,91
72,466,4,91
73,462,7,91
74,455,9,91
75,454,10,91
76,453,7,91
77,452,2,91
78,452,5,91
79,447,8,91
80,439,7,91
81,432,1,91
82,431,7,91
83,448,3,91
84,449,7,91
85,445,4,91
86,455,2,91
87,457,5,91
88,475,3,91
89,477,6,91
90,471,7,91
91,464,3,91
92,461,6,91
93,455,11,91
94,474,6,91
95,472,4,91
96,471,5,91
97,466,5,91
98,464,4,91
99,460,1,91
100,459,1,91
101,458,4,91
102,454,5,91
103,451,3,91
104,470,5,91
105,470,5,91
106,465,9,91
107,456,3,91
108,453,4,91
109,449,7,91
110,444,6,91
111,438,10,91
112,444,10,91
113,441,6,91
114,436,10,91
115,426,3,91
116,423,3,91
117,424,5,91
118,419,1,91
119,433,3,91
120,430,3,91
0,503,2,92
1,501,1,92
2,500,5,92
3,495,3,92
4,492,4,92
5,488,1,92
6,487,7,92
7,480,9,92
8,471,15,92
9,456,4,92
10,455,6,92
11,449,3,92
12,449,1,92
13,451,1,92
14,450,7,92
15,446,4,92
16,442,3,92
17,439,7,92
18,432,5,92
19,443,2,92
20,461,3,92
21,458,3,92
22,455,4,92
23,451,3,92
24,448,5,92
25,443,11,92
26,432,10,92
27,422,4,92
28,432,8,92
29,433,4,92
30,434,5,92
31,430,3,92
32,427,7,92
33,422,10,92
34,419,4,92
35,422,2,92
36,425,7,92
37,418,3,92
38,415,11,92
39,439,5,92
40,443,8,92
41,439,8,92
42,437,3,92
43,441,4,92
44,459,5,92
45,459,3,92
46,458,5,92
47,454,5,92
48,449,7,92
49,450,7,92
50,447,6,92
51,445,9,92
52,450,7,92
53,467,3,92
54,464,3,92
55,461,1,92
56,460,3,92
57,459,6,92
58,453,8,92
59,450,6,92
60,444,5,92
61,441,3,92
62,438,3,92
63,454,1,92
64,453,3,92
65,455,4,92
66,453,2,92
67,451,3,92
68,448,3,92
69,445,5,92
70,454,6,92
71,454,5,92
72,456,6,92
73,451,1,92
74,454,2,92
75,452,7,92
76,446,7,92
77,457,6,92
78,456,3,92
79,453,5,92
80,448,5,92
81,446,7,92
82,452,13,92
83,449,8,92
84,444,2,92
85,442,6,92
86,436,3,92
87,442,5,92
88,441,2,92
89,445,3,92
90,446,9,92
91,464,5,92
92,459,1,92
93,461,2,92
94,459,2,92
95,457,2,92
96,461,2,92
97,459,11,92
98,457,6,92
99,456,5,92
100,455,2,92
101,454,0,92
102,455,6,92
103,450,4,92
104,446,6,92
105,448,2,92
106,455,2,92
107,457,2,92
108,455,3,92
109,452,3,92
110,449,5,92
111,444,4,92
112,462,1,92
113,461,4,92
114,457,4,92
115,481,9,92
116,478,8,92
117,479,1,92
118,480,1,92
119,482,3,92
120,480,3,92
0,460,1,93
1,459,4,93
2,455,5,93
3,469,5,93
4,467,1,93
5,483,5,93
6,482,4,93
7,482,1,93
8,482,2,93
9,484,2,93
10,485,2,93
11,484,1,93
12,486,0,93
13,486,1,93
14,485,1,93
15,484,5,93
16,482,9,93
17,481,6,93
18,475,7,93
19,468,3,93
20,465,10,93
21,460,5,93
22,455,9,93
23,446,8,93
24,439,6,93
25,440,10,93
26,440,7,93
27,451,8,93
28,452,4,93
29,451,2,93
30,455,3,93
31,454,3,93
32,454,1,93
33,453,2,93
34,452,3,93
35,449,3,93
36,446,4,93
37,443,2,93
38,441,4,93
39,450,3,93
40,447,8,93
41,439,5,93
42,434,6,93
43,428,6,93
44,422,3,93
45,419,2,93
46,419,1,93
47,428,2,93
48,445,1,93
49,444,1,93
50,443,3,93
51,453,6,93
52,454,1,93
53,453,2,93
54,452,3,93
55,449,5,93
56,451,5,93
57,450,0,93
58,450,5,93
59,445,0,93
60,445,8,93
61,437,6,93
62,431,1,93
63,430,6,93
64,444,1,93
65,444,4,93
66,442,3,93
67,456,3,93
68,453,3,93
69,450,2,93
70,463,7,93
71,459,4,93
72,455,6,93
73,449,3,93
74,451,6,93
75,447,5,93
76,449,4,93
77,453,3,93
78,450,4,93
79,446,6,93
80,440,7,93
81,433,13,93
82,424,6,93
83,440,4,93
84,438,4,93
85,443,7,93
86,458,6,93
87,452,4,93
88,465,7,93
89,458,5,93
90,461,5,93
91,460,3,93
92,460,4,93
93,459,2,93
94,479,0,93
95,480,2,93
96,482,2,93
97,481,1,93
98,480,2,93
99,478,4,93
100,474,4,93
101,478,1,93
102,477,6,93
103,474,4,93
104,470,4,93
105,466,3,93
106,467,1,93
107,468,1,93
108,467,1,93
109,467,3,93
110,483,4,93
111,482,0,93
112,482,3,93
113,487,0,93
114,487,1,93
115,486,4,93
116,487,6,93
117,485,6,93
118,479,5,93
119,474,8,93
120,469,5,93
0,475,2,94
1,473,2,94
2,482,2,94
3,493,0,94
4,494,2,94
5,493,2,94
6,491,3,94
7,488,1,94
8,487,6,94
9,481,3,94
10,478,4,94
11,474,4,94
12,470,4,94
13,466,6,94
14,464,1,94
15,471,0,94
16,472,3,94
17,474,0,94
18,491,5,94
19,489,2,94
20,488,2,94
21,487,2,94
22,500,4,94
23,497,0,94
24,508,2,94
25,506,4,94
26,502,1,94
27,504,3,94
28,501,1,94
29,501,3,94
30,498,3,94
31,495,3,94
32,492,4,94
33,488,5,94
34,483,4,94
35,479,5,94
36,474,6,94
37,485,0,94
38,487,4,94
39,483,3,94
40,482,6,94
41,481,1,94
42,481,3,94
43,482,4,94
44,483,4,94
45,479,2,94
46,477,1,94
47,476,4,94
48,483,2,94
49,484,2,94
50,485,1,94
51,486,6,94
52,486,2,94
53,487,1,94
54,488,1,94
55,487,1,94
56,487,2,94
57,485,3,94
58,489,4,94
59,485,3,94
60,482,4,94
61,478,3,94
62,475,3,94
63,488,9,94
64,484,2,94
65,483,7,94
66,480,6,94
67,476,3,94
68,483,1,94
69,483,8,94
70,478,0,94
71,478,6,94
72,478,3,94
73,475,1,94
74,475,1,94
75,474,1,94
76,474,2,94
77,493,3,94
78,491,5,94
79,491,1,94
80,490,4,94
81,486,6,94
82,480,9,94
83,471,3,94
84,469,4,94
85,466,3,94
86,465,5,94
87,460,3,94
88,458,4,94
89,459,5,94
90,458,9,94
91,456,4,94
92,452,4,94
93,448,5,94
94,462,5,94
95,466,1,94
96,467,4,94
97,463,1,94
98,462,2,94
99,460,3,94
100,457,4,94
101,455,13,94
102,448,9,94
103,451,2,94
104,449,6,94
105,443,9,94
106,436,10,94
107,431,12,94
108,419,10,94
109,415,8,94
110,412,9,94
111,432,8,94
112,430,7,94
113,426,8,94
114,418,4,94
115,414,5,94
116,409,5,94
117,409,5,94
118,404,8,94
119,403,6,94
120,418,4,94
0,444,2,95
1,445,3,95
2,449,3,95
3,446,4,95
4,442,5,95
5,437,2,95
6,435,8,95
7,427,6,95
8,426,11,95
9,448,2,95
10,452,9,95
11,448,2,95
12,447,4,95
13,443,7,95
14,436,5,95
15,443,6,95
16,452,5,95
17,452,6,95
18,446,8,95
19,447,3,95
20,450,6,95
21,451,5,95
22,452,3,95
23,451,6,95
24,452,5,95
25,450,2,95
26,451,4,95
27,448,1,95
28,458,3,95
29,455,4,95
30,457,3,95
31,456,2,95
32,456,1,95
33,463,1,95
34,464,1,95
35,463,1,95
36,462,7,95
37,455,5,95
38,458,0,95
39,471,1,95
40,483,2,95
41,483,0,95
42,484,1,95
43,483,2,95
44,487,3,95
45,485,2,95
46,499,2,95
47,497,1,95
48,496,4,95
49,492,2,95
50,492,3,95
51,492,3,95
52,492,1,95
53,492,1,95
54,491,4,95
55,495,1,95
56,494,3,95
57,491,2,95
58,489,4,95
59,489,3,95
60,486,2,95
61,484,3,95
62,481,0,95
63,481,2,95
64,479,3,95
65,476,4,95
66,472,4,95
67,468,3,95
68,465,2,95
69,477,5,95
70,472,9,95
71,463,8,95
72,457,4,95
73,456,7,95
74,452,3,95
75,463,3,95
76,464,3,95
77,462,3,95
78,463,1,95
79,462,3,95
80,464,2,95
81,462,1,95
82,461,4,95
83,457,4,95
84,453,3,95
85,450,4,95
86,464,2,95
87,471,1,95
88,470,4,95
89,466,0,95
90,469,5,95
91,464,3,95
92,461,2,95
93,476,1,95
94,483,3,95
95,480,6,95
96,474,4,95
97,470,6,95
98,464,5,95
99,459,9,95
100,450,9,95
101,449,9,95
102,444,3,95
103,444,4,95
104,440,5,95
105,435,7,95
106,436,4,95
107,438,4,95
108,437,9,95
109,450,4,95
110,446,2,95
111,444,7,95
112,437,6,95
113,431,10,95
114,421,5,95
115,421,11,95
116,431,6,95
117,431,7,95
118,429,6,95
119,428,4,95
120,446,1,95
0,428,14,96
1,432,12,96
2,425,1,96
3,424,6,96
4,418,9,96
5,409,8,96
6,401,9,96
7,414,6,96
8,413,4,96
9,413,4,96
10,419,9,96
11,417,4,96
12,414,5,96
13,413,1,96
14,414,3,96
15,411,3,96
16,432,0,96
17,446,2,96
18,453,5,96
19,451,2,96
20,451,2,96
21,449,0,96
22,449,1,96
23,448,2,96
24,446,6,96
25,440,8,96
26,452,2,96
27,452,7,96
28,447,6,96
29,444,4,96
30,441,5,96
31,440,1,96
32,439,3,96
33,446,3,96
34,448,3,96
35,448,4,96
36,444,4,96
37,440,4,96
38,436,7,96
39,429,7,96
40,422,8,96
41,428,11,96
42,425,7,96
43,425,5,96
44,420,10,96
45,422,6,96
46,423,7,96
47,423,2,96
48,423,2,96
49,427,6,96
50,442,1,96
51,441,3,96
52,438,2,96
53,436,5,96
54,431,7,96
55,424,6,96
56,418,7,96
57,411,4,96
58,410,9,96
59,417,3,96
60,445,11,96
61,459,4,96
62,467,5,96
63,466,4,96
64,465,7,96
65,458,2,96
66,456,4,96
67,452,5,96
68,466,5,96
69,466,7,96
70,459,5,96
71,454,10,96
72,444,5,96
73,456,7,96
74,454,4,96
75,458,6,96
76,452,8,96
77,444,7,96
78,473,5,96
79,468,6,96
80,462,6,96
81,462,7,96
82,455,7,96
83,448,10,96
84,465,11,96
85,460,5,96
86,464,6,96
87,458,5,96
88,453,6,96
89,447,11,96
90,436,5,96
91,435,6,96
92,429,7,96
93,422,7,96
94,420,5,96
95,438,8,96
96,452,3,96
97,451,8,96
98,448,2,96
99,449,3,96
100,446,9,96
101,437,12,96
102,425,10,96
103,416,8,96
104,451,7,96
105,448,7,96
106,441,7,96
107,434,10,96
108,431,13,96
109,418,9,96
110,409,14,96
111,395,14,96
112,392,12,96
113,391,12,96
114,385,10,96
115,385,14,96
116,387,9,96
117,408,3,96
118,406,8,96
119,416,10,96
120,415,5,96
0,474,6,97
1,471,1,97
2,484,1,97
3,483,1,97
4,488,1,97
5,487,3,97
6,484,4,97
7,480,9,97
8,471,6,97
9,465,6,97
10,459,4,97
11,455,2,97
12,453,4,97
13,449,7,97
14,442,9,97
15,433,6,97
16,444,6,97
17,444,8,97
18,462,6,97
19,479,7,97
20,472,7,97
21,465,4,97
22,482,5,97
23,481,9,97
24,480,4,97
25,476,16,97
26,468,6,97
27,462,6,97
28,456,8,97
29,452,10,97
30,456,6,97
31,464,4,97
32,479,4,97
33,475,4,97
34,471,6,97
35,465,3,97
36,462,6,97
37,466,0,97
38,466,4,97
39,462,2,97
40,460,5,97
41,455,2,97
42,453,2,97
43,461,3,97
44,481,4,97
45,481,0,97
46,482,3,97
47,496,2,97
48,494,2,97
49,492,1,97
50,491,3,97
51,488,1,97
52,487,5,97
53,482,7,97
54,475,1,97
55,474,4,97
56,477,3,97
57,477,2,97
58,475,3,97
59,474,2,97
60,475,2,97
61,496,3,97
62,496,3,97
63,513,0,97
64,513,3,97
65,510,3,97
66,507,2,97
67,505,3,97
68,502,1,97
69,501,4,97
70,497,4,97
71,493,8,97
72,498,4,97
73,495,2,97
74,495,1,97
75,495,1,97
76,496,0,97
77,496,3,97
78,493,0,97
79,493,0,97
80,493,5,97
81,488,5,97
82,490,6,97
83,490,2,97
84,488,5,97
85,483,4,97
86,479,2,97
87,477,0,97
88,477,2,97
89,508,0,97
90,508,4,97
91,504,3,97
92,505,2,97
93,503,2,97
94,501,1,97
95,500,12,97
96,488,5,97
97,483,6,97
98,477,9,97
99,468,1,97
100,467,6,97
101,461,5,97
102,456,4,97
103,452,9,97
104,443,8,97
105,435,17,97
106,426,7,97
107,425,8,97
108,423,2,97
109,422,3,97
110,433,6,97
111,427,4,97
112,423,6,97
113,417,14,97
114,408,5,97
115,427,6,97
116,427,2,97
117,429,7,97
118,426,5,97
119,428,4,97
120,427,5,97
0,426,5,98
1,425,6,98
2,423,6,98
3,417,3,98
4,418,3,98
5,415,6,98
6,412,5,98
7,457,7,98
8,450,7,98
9,443,5,98
10,438,12,98
11,445,7,98
12,439,6,98
13,442,7,98
14,464,6,98
15,464,8,98
16,462,7,98
17,460,4,98
18,456,6,98
19,452,4,98
20,448,5,98
21,443,6,98
22,437,8,98
23,468,6,98
24,465,5,98
25,463,10,98
26,453,4,98
27,449,6,98
28,452,6,98
29,446,14,98
30,433,8,98
31,433,9,98
32,429,7,98
33,428,6,98
34,441,9,98
35,440,7,98
36,440,6,98
37,438,1,98
38,439,3,98
39,442,5,98
40,437,9,98
41,428,5,98
42,423,4,98
43,452,7,98
44,452,4,98
45,448,5,98
46,443,9,98
47,437,5,98
48,436,4,98
49,432,4,98
50,428,7,98
51,433,12,98
52,431,8,98
53,423,3,98
54,420,6,98
55,429,7,98
56,429,1,98
57,434,1,98
58,436,8,98
59,452,6,98
60,448,4,98
61,444,5,98
62,446,5,98
63,463,4,98
64,459,6,98
65,453,3,98
66,450,5,98
67,445,5,98
68,440,9,98
69,431,6,98
70,436,3,98
71,433,5,98
72,432,6,98
73,445,7,98
74,459,2,98
75,457,2,98
76,455,6,98
77,452,13,98
78,448,8,98
79,466,3,98
80,467,3,98
81,469,4,98
82,469,5,98
83,467,0,98
84,470,6,98
85,464,6,98
86,458,10,98
87,448,5,98
88,458,6,98
89,456,6,98
90,450,5,98
91,445,6,98
92,441,6,98
93,443,9,98
94,437,13,98
95,440,6,98
96,437,6,98
97,434,4,98
98,441,5,98
99,440,3,98
100,437,4,98
101,433,5,98
102,428,8,98
103,429,7,98
104,422,6,98
105,434,5,98
106,435,7,98
107,444,4,98
108,457,1,98
109,458,3,98
110,459,4,98
111,456,0,98
112,457,2,98
113,458,3,98
114,475,1,98
115,477,3,98
116,474,3,98
117,471,1,98
118,470,1,98
119,479,1,98
120,485,2,98
0,454,2,99
1,452,5,99
2,447,4,99
3,443,2,99
4,441,3,99
5,458,2,99
6,456,3,99
7,453,4,99
8,453,3,99
9,450,5,99
10,445,2,99
11,443,7,99
12,436,13,99
13,423,4,99
14,424,3,99
15,444,2,99
16,443,4,99
17,456,4,99
18,466,2,99
19,465,5,99
20,483,2,99
21,483,3,99
22,482,0,99
23,482,2,99
24,483,0,99
25,484,7,99
26,483,2,99
27,484,2,99
28,487,1,99
29,491,2,99
30,493,6,99
31,490,3,99
32,490,1,99
33,498,0,99
34,498,3,99
35,495,9,99
36,486,6,99
37,480,4,99
38,476,2,99
39,474,8,99
40,466,4,99
41,462,13,99
42,453,12,99
43,449,7,99
44,449,6,99
45,443,3,99
46,447,3,99
47,447,5,99
48,446,3,99
49,445,6,99
50,444,4,99
51,440,5,99
52,437,2,99
53,435,5,99
54,430,4,99
55,426,4,99
56,422,3,99
57,421,2,99
58,453,2,99
59,452,6,99
60,446,5,99
61,446,4,99
62,447,3,99
63,452,4,99
64,453,3,99
65,469,4,99
66,469,2,99
67,469,2,99
68,467,1,99
69,466,3,99
70,468,1,99
71,470,2,99
72,469,2,99
73,469,2,99
74,467,3,99
75,464,1,99
76,468,5,99
77,472,4,99
78,474,2,99
79,474,2,99
80,472,4,99
81,468,4,99
82,464,3,99
83,461,2,99
84,459,9,99
85,464,5,99
86,459,6,99
87,453,8,99
88,464,8,99
89,456,6,99
90,450,10,99
91,440,6,99
92,434,6,99
93,428,12,99
94,417,8,99
95,409,7,99
96,408,3,99
97,417,10,99
98,410,4,99
99,407,8,99
100,412,9,99
101,411,5,99
102,436,4,99
103,453,6,99
104,455,5,99
105,455,4,99
106,453,4,99
107,454,2,99
108,456,0,99
109,456,2,99
110,454,4,99
111,453,3,99
112,455,2,99
113,456,1,99
114,455,3,99
115,452,3,99
116,453,3,99
117,475,6,99
118,470,1,99
119,469,2,99
120,467,2,99
0,453,8,100
1,467,6,100
2,464,10,100
3,458,2,100
4,456,7,100
5,451,5,100
6,446,2,100
7,448,2,100
8,459,4,100
9,455,3,100
10,452,4,100
11,481,5,100
12,476,3,100
13,473,7,100
14,466,5,100
15,461,6,100
16,460,8,100
17,452,7,100
18,445,5,100
19,446,9,100
20,450,4,100
21,467,4,100
22,466,5,100
23,462,4,100
24,462,7,100
25,460,6,100
26,454,2,100
27,456,1,100
28,455,4,100
29,451,3,100
30,448,9,100
31,454,6,100
32,456,13,100
33,443,6,100
34,437,4,100
35,456,8,100
36,448,7,100
37,441,14,100
38,433,20,100
39,440,11,100
40,432,4,100
41,430,6,100
42,437,5,100
43,432,9,100
44,436,8,100
45,446,7,100
46,440,5,100
47,449,4,100
48,451,7,100
49,470,5,100
50,469,2,100
51,468,6,100
52,469,0,100
53,469,2,100
54,468,2,100
55,466,6,100
56,460,6,100
57,466,2,100
58,464,9,100
59,455,6,100
60,449,8,100
61,441,7,100
62,446,6,100
63,443,4,100
64,463,8,100
65,460,7,100
66,456,2,100
67,477,4,100
68,475,1,100
69,476,2,100
70,482,0,100
71,483,3,100
72,480,2,100
73,478,5,100
74,476,5,100
75,472,4,100
76,473,5,100
77,475,4,100
78,471,2,100
79,471,5,100
80,466,1,100
81,465,5,100
82,460,4,100
83,462,6,100
84,474,4,100
85,472,7,100
86,472,3,100
87,469,4,100
88,465,8,100
89,471,5,100
90,492,4,100
91,488,3,100
92,487,4,100
93,483,3,100
94,480,1,100
95,487,4,100
96,487,2,100
97,487,3,100
98,501,3,100
99,500,4,100
100,496,0,100
101,496,4,100
102,492,3,100
103,489,4,100
104,485,1,100
105,484,4,100
106,480,3,100
107,489,0,100
108,489,0,100
109,489,2,100
110,487,2,100
111,485,1,100
112,490,4,100
113,491,5,100
114,489,4,100
115,499,4,100
116,499,2,100
117,499,2,100
118,502,1,100
119,503,0,100
120,505,3,100
